location,date,vaccine,total_vaccinations
Germany,2021-03-19,Moderna,435735
Germany,2021-03-19,Oxford/AstraZeneca,1947981
Germany,2021-03-19,Pfizer/BioNTech,8315864
Germany,2021-03-20,Johnson&Johnson,25
Germany,2021-03-20,Moderna,451023
Germany,2021-03-20,Oxford/AstraZeneca,2017502
Germany,2021-03-20,Pfizer/BioNTech,8451225
Germany,2021-03-21,Johnson&Johnson,25
Germany,2021-03-21,Moderna,460220
Germany,2021-03-21,Oxford/AstraZeneca,2070616
Germany,2021-03-21,Pfizer/BioNTech,8553399
Germany,2021-03-22,Johnson&Johnson,25
Germany,2021-03-22,Moderna,484029
Germany,2021-03-22,Oxford/AstraZeneca,2149567
Germany,2021-03-22,Pfizer/BioNTech,8719842
Germany,2021-03-23,Johnson&Johnson,25
Germany,2021-03-23,Moderna,503760
Germany,2021-03-23,Oxford/AstraZeneca,2249105
Germany,2021-03-23,Pfizer/BioNTech,8901527
Germany,2021-03-24,Johnson&Johnson,25
Germany,2021-03-24,Moderna,536789
Germany,2021-03-24,Oxford/AstraZeneca,2354972
Germany,2021-03-24,Pfizer/BioNTech,9101832
Germany,2021-03-25,Johnson&Johnson,25
Germany,2021-03-25,Moderna,564450
Germany,2021-03-25,Oxford/AstraZeneca,2474445
Germany,2021-03-25,Pfizer/BioNTech,9287339
Germany,2021-03-26,Johnson&Johnson,26
Germany,2021-03-26,Moderna,601601
Germany,2021-03-26,Oxford/AstraZeneca,2611554
Germany,2021-03-26,Pfizer/BioNTech,9487116
Germany,2021-03-27,Johnson&Johnson,27
Germany,2021-03-27,Moderna,629220
Germany,2021-03-27,Oxford/AstraZeneca,2715614
Germany,2021-03-27,Pfizer/BioNTech,9636701
Germany,2021-03-28,Johnson&Johnson,27
Germany,2021-03-28,Moderna,647723
Germany,2021-03-28,Oxford/AstraZeneca,2778172
Germany,2021-03-28,Pfizer/BioNTech,9752029
Germany,2021-03-29,Johnson&Johnson,27
Germany,2021-03-29,Moderna,672719
Germany,2021-03-29,Oxford/AstraZeneca,2870124
Germany,2021-03-29,Pfizer/BioNTech,9940732
Germany,2021-03-30,Johnson&Johnson,27
Germany,2021-03-30,Moderna,697144
Germany,2021-03-30,Oxford/AstraZeneca,2956032
Germany,2021-03-30,Pfizer/BioNTech,10159293
Germany,2021-03-31,Johnson&Johnson,27
Germany,2021-03-31,Moderna,733187
Germany,2021-03-31,Oxford/AstraZeneca,3008731
Germany,2021-03-31,Pfizer/BioNTech,10406781
Germany,2021-04-01,Johnson&Johnson,27
Germany,2021-04-01,Moderna,765634
Germany,2021-04-01,Oxford/AstraZeneca,3064054
Germany,2021-04-01,Pfizer/BioNTech,10645710
Germany,2021-04-02,Johnson&Johnson,27
Germany,2021-04-02,Moderna,780018
Germany,2021-04-02,Oxford/AstraZeneca,3095855
Germany,2021-04-02,Pfizer/BioNTech,10825240
Germany,2021-04-03,Johnson&Johnson,27
Germany,2021-04-03,Moderna,795814
Germany,2021-04-03,Oxford/AstraZeneca,3137786
Germany,2021-04-03,Pfizer/BioNTech,10999453
Germany,2021-04-04,Johnson&Johnson,27
Germany,2021-04-04,Moderna,805876
Germany,2021-04-04,Oxford/AstraZeneca,3188472
Germany,2021-04-04,Pfizer/BioNTech,11131656
Germany,2021-04-05,Johnson&Johnson,27
Germany,2021-04-05,Moderna,823736
Germany,2021-04-05,Oxford/AstraZeneca,3253474
Germany,2021-04-05,Pfizer/BioNTech,11296666
Germany,2021-04-06,Johnson&Johnson,29
Germany,2021-04-06,Moderna,855926
Germany,2021-04-06,Oxford/AstraZeneca,3340080
Germany,2021-04-06,Pfizer/BioNTech,11551585
Germany,2021-04-07,Johnson&Johnson,29
Germany,2021-04-07,Moderna,892967
Germany,2021-04-07,Oxford/AstraZeneca,3428850
Germany,2021-04-07,Pfizer/BioNTech,12093732
Germany,2021-04-08,Johnson&Johnson,29
Germany,2021-04-08,Moderna,928600
Germany,2021-04-08,Oxford/AstraZeneca,3520560
Germany,2021-04-08,Pfizer/BioNTech,12665234
Germany,2021-04-09,Johnson&Johnson,29
Germany,2021-04-09,Moderna,965192
Germany,2021-04-09,Oxford/AstraZeneca,3625699
Germany,2021-04-09,Pfizer/BioNTech,13155653
Germany,2021-04-10,Johnson&Johnson,29
Germany,2021-04-10,Moderna,988415
Germany,2021-04-10,Oxford/AstraZeneca,3726570
Germany,2021-04-10,Pfizer/BioNTech,13404085
Germany,2021-04-11,Johnson&Johnson,29
Germany,2021-04-11,Moderna,1007081
Germany,2021-04-11,Oxford/AstraZeneca,3801451
Germany,2021-04-11,Pfizer/BioNTech,13574450
Germany,2021-04-12,Johnson&Johnson,30
Germany,2021-04-12,Moderna,1036313
Germany,2021-04-12,Oxford/AstraZeneca,3911923
Germany,2021-04-12,Pfizer/BioNTech,13853322
Germany,2021-04-13,Johnson&Johnson,30
Germany,2021-04-13,Moderna,1063637
Germany,2021-04-13,Oxford/AstraZeneca,4029271
Germany,2021-04-13,Pfizer/BioNTech,14285477
Germany,2021-04-14,Johnson&Johnson,30
Germany,2021-04-14,Moderna,1097184
Germany,2021-04-14,Oxford/AstraZeneca,4154241
Germany,2021-04-14,Pfizer/BioNTech,14901784
Germany,2021-04-15,Johnson&Johnson,31
Germany,2021-04-15,Moderna,1133286
Germany,2021-04-15,Oxford/AstraZeneca,4264256
Germany,2021-04-15,Pfizer/BioNTech,15435845
Germany,2021-04-16,Johnson&Johnson,31
Germany,2021-04-16,Moderna,1165774
Germany,2021-04-16,Oxford/AstraZeneca,4390103
Germany,2021-04-16,Pfizer/BioNTech,15874015
Germany,2021-04-17,Johnson&Johnson,31
Germany,2021-04-17,Moderna,1188459
Germany,2021-04-17,Oxford/AstraZeneca,4508569
Germany,2021-04-17,Pfizer/BioNTech,16098893
Germany,2021-04-18,Johnson&Johnson,31
Germany,2021-04-18,Moderna,1203848
Germany,2021-04-18,Oxford/AstraZeneca,4590661
Germany,2021-04-18,Pfizer/BioNTech,16270951
Germany,2021-04-19,Johnson&Johnson,32
Germany,2021-04-19,Moderna,1236782
Germany,2021-04-19,Oxford/AstraZeneca,4666194
Germany,2021-04-19,Pfizer/BioNTech,16564711
Germany,2021-04-20,Johnson&Johnson,33
Germany,2021-04-20,Moderna,1276027
Germany,2021-04-20,Oxford/AstraZeneca,4805796
Germany,2021-04-20,Pfizer/BioNTech,16946611
Germany,2021-04-21,Johnson&Johnson,33
Germany,2021-04-21,Moderna,1317740
Germany,2021-04-21,Oxford/AstraZeneca,5030875
Germany,2021-04-21,Pfizer/BioNTech,17400918
Germany,2021-04-22,Johnson&Johnson,33
Germany,2021-04-22,Moderna,1361416
Germany,2021-04-22,Oxford/AstraZeneca,5244039
Germany,2021-04-22,Pfizer/BioNTech,17782707
Germany,2021-04-23,Johnson&Johnson,33
Germany,2021-04-23,Moderna,1405006
Germany,2021-04-23,Oxford/AstraZeneca,5403562
Germany,2021-04-23,Pfizer/BioNTech,18136001
Germany,2021-04-24,Johnson&Johnson,33
Germany,2021-04-24,Moderna,1454340
Germany,2021-04-24,Oxford/AstraZeneca,5484842
Germany,2021-04-24,Pfizer/BioNTech,18370979
Germany,2021-04-25,Johnson&Johnson,33
Germany,2021-04-25,Moderna,1488012
Germany,2021-04-25,Oxford/AstraZeneca,5546362
Germany,2021-04-25,Pfizer/BioNTech,18558765
Germany,2021-04-26,Johnson&Johnson,103
Germany,2021-04-26,Moderna,1530511
Germany,2021-04-26,Oxford/AstraZeneca,5618953
Germany,2021-04-26,Pfizer/BioNTech,18876590
Germany,2021-04-27,Johnson&Johnson,656
Germany,2021-04-27,Moderna,1582012
Germany,2021-04-27,Oxford/AstraZeneca,5675630
Germany,2021-04-27,Pfizer/BioNTech,19553219
Germany,2021-04-28,Johnson&Johnson,1488
Germany,2021-04-28,Moderna,1642738
Germany,2021-04-28,Oxford/AstraZeneca,5729080
Germany,2021-04-28,Pfizer/BioNTech,20561372
Germany,2021-04-29,Johnson&Johnson,2397
Germany,2021-04-29,Moderna,1706662
Germany,2021-04-29,Oxford/AstraZeneca,5786227
Germany,2021-04-29,Pfizer/BioNTech,21385683
Germany,2021-04-30,Johnson&Johnson,3272
Germany,2021-04-30,Moderna,1763950
Germany,2021-04-30,Oxford/AstraZeneca,5853516
Germany,2021-04-30,Pfizer/BioNTech,22063983
Germany,2021-05-01,Johnson&Johnson,5846
Germany,2021-05-01,Moderna,1805440
Germany,2021-05-01,Oxford/AstraZeneca,5892906
Germany,2021-05-01,Pfizer/BioNTech,22316818
Germany,2021-05-02,Johnson&Johnson,7653
Germany,2021-05-02,Moderna,1842952
Germany,2021-05-02,Oxford/AstraZeneca,5923008
Germany,2021-05-02,Pfizer/BioNTech,22512390
Germany,2021-05-03,Johnson&Johnson,9239
Germany,2021-05-03,Moderna,1913526
Germany,2021-05-03,Oxford/AstraZeneca,5984668
Germany,2021-05-03,Pfizer/BioNTech,22830234
Germany,2021-05-04,Johnson&Johnson,12199
Germany,2021-05-04,Moderna,1976994
Germany,2021-05-04,Oxford/AstraZeneca,6134903
Germany,2021-05-04,Pfizer/BioNTech,23456492
Germany,2021-05-05,Johnson&Johnson,16670
Germany,2021-05-05,Moderna,2055913
Germany,2021-05-05,Oxford/AstraZeneca,6347374
Germany,2021-05-05,Pfizer/BioNTech,24307815
Germany,2021-05-06,Johnson&Johnson,21220
Germany,2021-05-06,Moderna,2148029
Germany,2021-05-06,Oxford/AstraZeneca,6548924
Germany,2021-05-06,Pfizer/BioNTech,25000604
Germany,2021-05-07,Johnson&Johnson,25422
Germany,2021-05-07,Moderna,2234694
Germany,2021-05-07,Oxford/AstraZeneca,6761367
Germany,2021-05-07,Pfizer/BioNTech,25588387
Germany,2021-05-08,Johnson&Johnson,27139
Germany,2021-05-08,Moderna,2306467
Germany,2021-05-08,Oxford/AstraZeneca,6845986
Germany,2021-05-08,Pfizer/BioNTech,25856077
Germany,2021-05-09,Johnson&Johnson,28205
Germany,2021-05-09,Moderna,2363024
Germany,2021-05-09,Oxford/AstraZeneca,6880652
Germany,2021-05-09,Pfizer/BioNTech,26049967
Germany,2021-05-10,Johnson&Johnson,31932
Germany,2021-05-10,Moderna,2444812
Germany,2021-05-10,Oxford/AstraZeneca,7011296
Germany,2021-05-10,Pfizer/BioNTech,26423042
Germany,2021-05-11,Johnson&Johnson,35573
Germany,2021-05-11,Moderna,2524748
Germany,2021-05-11,Oxford/AstraZeneca,7187636
Germany,2021-05-11,Pfizer/BioNTech,27248900
Germany,2021-05-12,Johnson&Johnson,41325
Germany,2021-05-12,Moderna,2616397
Germany,2021-05-12,Oxford/AstraZeneca,7412896
Germany,2021-05-12,Pfizer/BioNTech,28342173
Germany,2021-05-13,Johnson&Johnson,43975
Germany,2021-05-13,Moderna,2683128
Germany,2021-05-13,Oxford/AstraZeneca,7457407
Germany,2021-05-13,Pfizer/BioNTech,28657445
Germany,2021-05-14,Johnson&Johnson,51767
Germany,2021-05-14,Moderna,2747998
Germany,2021-05-14,Oxford/AstraZeneca,7595999
Germany,2021-05-14,Pfizer/BioNTech,29202608
Germany,2021-05-15,Johnson&Johnson,56047
Germany,2021-05-15,Moderna,2808378
Germany,2021-05-15,Oxford/AstraZeneca,7652448
Germany,2021-05-15,Pfizer/BioNTech,29481792
Germany,2021-05-16,Johnson&Johnson,60770
Germany,2021-05-16,Moderna,2861104
Germany,2021-05-16,Oxford/AstraZeneca,7677374
Germany,2021-05-16,Pfizer/BioNTech,29681549
Germany,2021-05-17,Johnson&Johnson,70527
Germany,2021-05-17,Moderna,2946747
Germany,2021-05-17,Oxford/AstraZeneca,7798873
Germany,2021-05-17,Pfizer/BioNTech,30019775
Germany,2021-05-18,Johnson&Johnson,78299
Germany,2021-05-18,Moderna,3047822
Germany,2021-05-18,Oxford/AstraZeneca,7972399
Germany,2021-05-18,Pfizer/BioNTech,30609149
Germany,2021-05-19,Johnson&Johnson,90454
Germany,2021-05-19,Moderna,3147895
Germany,2021-05-19,Oxford/AstraZeneca,8153878
Germany,2021-05-19,Pfizer/BioNTech,31413266
Germany,2021-05-20,Johnson&Johnson,101291
Germany,2021-05-20,Moderna,3244330
Germany,2021-05-20,Oxford/AstraZeneca,8310496
Germany,2021-05-20,Pfizer/BioNTech,32096800
Germany,2021-05-21,Johnson&Johnson,113170
Germany,2021-05-21,Moderna,3330010
Germany,2021-05-21,Oxford/AstraZeneca,8467899
Germany,2021-05-21,Pfizer/BioNTech,32692855
Germany,2021-05-22,Johnson&Johnson,127448
Germany,2021-05-22,Moderna,3399513
Germany,2021-05-22,Oxford/AstraZeneca,8551724
Germany,2021-05-22,Pfizer/BioNTech,32999032
Germany,2021-05-23,Johnson&Johnson,136312
Germany,2021-05-23,Moderna,3458901
Germany,2021-05-23,Oxford/AstraZeneca,8575629
Germany,2021-05-23,Pfizer/BioNTech,33191939
Germany,2021-05-24,Johnson&Johnson,144350
Germany,2021-05-24,Moderna,3520427
Germany,2021-05-24,Oxford/AstraZeneca,8596275
Germany,2021-05-24,Pfizer/BioNTech,33427589
Germany,2021-05-25,Johnson&Johnson,169507
Germany,2021-05-25,Moderna,3600166
Germany,2021-05-25,Oxford/AstraZeneca,8700325
Germany,2021-05-25,Pfizer/BioNTech,33874117
Germany,2021-05-26,Johnson&Johnson,247779
Germany,2021-05-26,Moderna,3682515
Germany,2021-05-26,Oxford/AstraZeneca,8834428
Germany,2021-05-26,Pfizer/BioNTech,34759147
Germany,2021-05-27,Johnson&Johnson,328899
Germany,2021-05-27,Moderna,3771443
Germany,2021-05-27,Oxford/AstraZeneca,8966068
Germany,2021-05-27,Pfizer/BioNTech,35498266
Germany,2021-05-28,Johnson&Johnson,412654
Germany,2021-05-28,Moderna,3857591
Germany,2021-05-28,Oxford/AstraZeneca,9096599
Germany,2021-05-28,Pfizer/BioNTech,36101775
Germany,2021-05-29,Johnson&Johnson,440446
Germany,2021-05-29,Moderna,3920182
Germany,2021-05-29,Oxford/AstraZeneca,9154568
Germany,2021-05-29,Pfizer/BioNTech,36363597
Germany,2021-05-30,Johnson&Johnson,451478
Germany,2021-05-30,Moderna,3967194
Germany,2021-05-30,Oxford/AstraZeneca,9182919
Germany,2021-05-30,Pfizer/BioNTech,36560740
Germany,2021-05-31,Johnson&Johnson,493953
Germany,2021-05-31,Moderna,4034622
Germany,2021-05-31,Oxford/AstraZeneca,9252572
Germany,2021-05-31,Pfizer/BioNTech,36927938
Germany,2021-06-01,Johnson&Johnson,578508
Germany,2021-06-01,Moderna,4114425
Germany,2021-06-01,Oxford/AstraZeneca,9343088
Germany,2021-06-01,Pfizer/BioNTech,37661448
Germany,2021-06-02,Johnson&Johnson,683358
Germany,2021-06-02,Moderna,4186999
Germany,2021-06-02,Oxford/AstraZeneca,9425354
Germany,2021-06-02,Pfizer/BioNTech,38650436
Germany,2021-06-03,Johnson&Johnson,736560
Germany,2021-06-03,Moderna,4251307
Germany,2021-06-03,Oxford/AstraZeneca,9475603
Germany,2021-06-03,Pfizer/BioNTech,39125460
Germany,2021-06-04,Johnson&Johnson,813776
Germany,2021-06-04,Moderna,4322551
Germany,2021-06-04,Oxford/AstraZeneca,9552522
Germany,2021-06-04,Pfizer/BioNTech,39711169
Germany,2021-06-05,Johnson&Johnson,844387
Germany,2021-06-05,Moderna,4389525
Germany,2021-06-05,Oxford/AstraZeneca,9596705
Germany,2021-06-05,Pfizer/BioNTech,39982263
Germany,2021-06-06,Johnson&Johnson,862628
Germany,2021-06-06,Moderna,4430521
Germany,2021-06-06,Oxford/AstraZeneca,9623954
Germany,2021-06-06,Pfizer/BioNTech,40187983
Germany,2021-06-07,Johnson&Johnson,917110
Germany,2021-06-07,Moderna,4515587
Germany,2021-06-07,Oxford/AstraZeneca,9696507
Germany,2021-06-07,Pfizer/BioNTech,40590146
Germany,2021-06-08,Johnson&Johnson,985458
Germany,2021-06-08,Moderna,4590963
Germany,2021-06-08,Oxford/AstraZeneca,9759474
Germany,2021-06-08,Pfizer/BioNTech,41437257
Germany,2021-06-09,Johnson&Johnson,1081236
Germany,2021-06-09,Moderna,4678202
Germany,2021-06-09,Oxford/AstraZeneca,9823516
Germany,2021-06-09,Pfizer/BioNTech,42614225
Germany,2021-06-10,Johnson&Johnson,1169681
Germany,2021-06-10,Moderna,4768009
Germany,2021-06-10,Oxford/AstraZeneca,9879328
Germany,2021-06-10,Pfizer/BioNTech,43572138
Germany,2021-06-11,Johnson&Johnson,1266456
Germany,2021-06-11,Moderna,4857050
Germany,2021-06-11,Oxford/AstraZeneca,9948481
Germany,2021-06-11,Pfizer/BioNTech,44380189
Germany,2021-06-12,Johnson&Johnson,1301694
Germany,2021-06-12,Moderna,4928966
Germany,2021-06-12,Oxford/AstraZeneca,9991917
Germany,2021-06-12,Pfizer/BioNTech,44665180
Germany,2021-06-13,Johnson&Johnson,1315482
Germany,2021-06-13,Moderna,4992468
Germany,2021-06-13,Oxford/AstraZeneca,10017730
Germany,2021-06-13,Pfizer/BioNTech,44845041
Germany,2021-06-14,Johnson&Johnson,1370719
Germany,2021-06-14,Moderna,5093813
Germany,2021-06-14,Oxford/AstraZeneca,10085163
Germany,2021-06-14,Pfizer/BioNTech,45276414
Germany,2021-06-15,Johnson&Johnson,1429803
Germany,2021-06-15,Moderna,5198465
Germany,2021-06-15,Oxford/AstraZeneca,10169778
Germany,2021-06-15,Pfizer/BioNTech,46074960
Germany,2021-06-16,Johnson&Johnson,1506090
Germany,2021-06-16,Moderna,5304998
Germany,2021-06-16,Oxford/AstraZeneca,10266464
Germany,2021-06-16,Pfizer/BioNTech,47177528
Germany,2021-06-17,Johnson&Johnson,1574361
Germany,2021-06-17,Moderna,5408586
Germany,2021-06-17,Oxford/AstraZeneca,10358673
Germany,2021-06-17,Pfizer/BioNTech,48061035
Germany,2021-06-18,Johnson&Johnson,1643205
Germany,2021-06-18,Moderna,5503031
Germany,2021-06-18,Oxford/AstraZeneca,10455009
Germany,2021-06-18,Pfizer/BioNTech,48793898
Germany,2021-06-19,Johnson&Johnson,1664347
Germany,2021-06-19,Moderna,5585107
Germany,2021-06-19,Oxford/AstraZeneca,10505959
Germany,2021-06-19,Pfizer/BioNTech,49066738
Germany,2021-06-20,Johnson&Johnson,1677160
Germany,2021-06-20,Moderna,5656701
Germany,2021-06-20,Oxford/AstraZeneca,10537806
Germany,2021-06-20,Pfizer/BioNTech,49245541
Germany,2021-06-21,Johnson&Johnson,1713509
Germany,2021-06-21,Moderna,5754379
Germany,2021-06-21,Oxford/AstraZeneca,10623283
Germany,2021-06-21,Pfizer/BioNTech,49656851
Germany,2021-06-22,Johnson&Johnson,1747658
Germany,2021-06-22,Moderna,5850415
Germany,2021-06-22,Oxford/AstraZeneca,10725839
Germany,2021-06-22,Pfizer/BioNTech,50500236
Germany,2021-06-23,Johnson&Johnson,1782189
Germany,2021-06-23,Moderna,5946446
Germany,2021-06-23,Oxford/AstraZeneca,10841459
Germany,2021-06-23,Pfizer/BioNTech,51588320
Germany,2021-06-24,Johnson&Johnson,1822487
Germany,2021-06-24,Moderna,6033788
Germany,2021-06-24,Oxford/AstraZeneca,10952178
Germany,2021-06-24,Pfizer/BioNTech,52384679
Germany,2021-06-25,Johnson&Johnson,1862637
Germany,2021-06-25,Moderna,6110379
Germany,2021-06-25,Oxford/AstraZeneca,11062089
Germany,2021-06-25,Pfizer/BioNTech,53078112
Germany,2021-06-26,Johnson&Johnson,1875898
Germany,2021-06-26,Moderna,6179449
Germany,2021-06-26,Oxford/AstraZeneca,11134639
Germany,2021-06-26,Pfizer/BioNTech,53332847
Germany,2021-06-27,Johnson&Johnson,1880019
Germany,2021-06-27,Moderna,6237562
Germany,2021-06-27,Oxford/AstraZeneca,11191393
Germany,2021-06-27,Pfizer/BioNTech,53505731
Germany,2021-06-28,Johnson&Johnson,1904406
Germany,2021-06-28,Moderna,6327604
Germany,2021-06-28,Oxford/AstraZeneca,11305159
Germany,2021-06-28,Pfizer/BioNTech,53906438
Germany,2021-06-29,Johnson&Johnson,1926844
Germany,2021-06-29,Moderna,6420565
Germany,2021-06-29,Oxford/AstraZeneca,11437892
Germany,2021-06-29,Pfizer/BioNTech,54590673
Germany,2021-06-30,Johnson&Johnson,1949554
Germany,2021-06-30,Moderna,6514713
Germany,2021-06-30,Oxford/AstraZeneca,11574509
Germany,2021-06-30,Pfizer/BioNTech,55359594
Germany,2021-07-01,Johnson&Johnson,1972187
Germany,2021-07-01,Moderna,6598241
Germany,2021-07-01,Oxford/AstraZeneca,11707317
Germany,2021-07-01,Pfizer/BioNTech,56102920
Germany,2021-07-02,Johnson&Johnson,1994362
Germany,2021-07-02,Moderna,6693232
Germany,2021-07-02,Oxford/AstraZeneca,11786544
Germany,2021-07-02,Pfizer/BioNTech,56753322
Germany,2021-07-03,Johnson&Johnson,2009572
Germany,2021-07-03,Moderna,6772565
Germany,2021-07-03,Oxford/AstraZeneca,11813689
Germany,2021-07-03,Pfizer/BioNTech,57009126
Germany,2021-07-04,Johnson&Johnson,2018489
Germany,2021-07-04,Moderna,6840722
Germany,2021-07-04,Oxford/AstraZeneca,11828220
Germany,2021-07-04,Pfizer/BioNTech,57190849
Germany,2021-07-05,Johnson&Johnson,2033341
Germany,2021-07-05,Moderna,6935258
Germany,2021-07-05,Oxford/AstraZeneca,11867773
Germany,2021-07-05,Pfizer/BioNTech,57578465
Germany,2021-07-06,Johnson&Johnson,2049045
Germany,2021-07-06,Moderna,7034571
Germany,2021-07-06,Oxford/AstraZeneca,11913090
Germany,2021-07-06,Pfizer/BioNTech,58196453
Germany,2021-07-07,Johnson&Johnson,2068089
Germany,2021-07-07,Moderna,7130546
Germany,2021-07-07,Oxford/AstraZeneca,11964401
Germany,2021-07-07,Pfizer/BioNTech,59026267
Germany,2021-07-08,Johnson&Johnson,2087491
Germany,2021-07-08,Moderna,7232069
Germany,2021-07-08,Oxford/AstraZeneca,12007034
Germany,2021-07-08,Pfizer/BioNTech,59710728
Germany,2021-07-09,Johnson&Johnson,2108142
Germany,2021-07-09,Moderna,7330958
Germany,2021-07-09,Oxford/AstraZeneca,12050237
Germany,2021-07-09,Pfizer/BioNTech,60305797
Germany,2021-07-10,Johnson&Johnson,2117922
Germany,2021-07-10,Moderna,7415157
Germany,2021-07-10,Oxford/AstraZeneca,12071354
Germany,2021-07-10,Pfizer/BioNTech,60534156
Germany,2021-07-11,Johnson&Johnson,2126215
Germany,2021-07-11,Moderna,7478709
Germany,2021-07-11,Oxford/AstraZeneca,12081643
Germany,2021-07-11,Pfizer/BioNTech,60679938
Germany,2021-07-12,Johnson&Johnson,2140318
Germany,2021-07-12,Moderna,7558199
Germany,2021-07-12,Oxford/AstraZeneca,12105676
Germany,2021-07-12,Pfizer/BioNTech,61030323
Germany,2021-07-13,Johnson&Johnson,2160241
Germany,2021-07-13,Moderna,7636086
Germany,2021-07-13,Oxford/AstraZeneca,12140289
Germany,2021-07-13,Pfizer/BioNTech,61659201
Germany,2021-07-14,Johnson&Johnson,2183165
Germany,2021-07-14,Moderna,7708177
Germany,2021-07-14,Oxford/AstraZeneca,12187432
Germany,2021-07-14,Pfizer/BioNTech,62491950
Germany,2021-07-15,Johnson&Johnson,2205741
Germany,2021-07-15,Moderna,7779328
Germany,2021-07-15,Oxford/AstraZeneca,12225996
Germany,2021-07-15,Pfizer/BioNTech,63126343
Germany,2021-07-16,Johnson&Johnson,2227949
Germany,2021-07-16,Moderna,7843805
Germany,2021-07-16,Oxford/AstraZeneca,12257958
Germany,2021-07-16,Pfizer/BioNTech,63667551
Germany,2021-07-17,Johnson&Johnson,2246525
Germany,2021-07-17,Moderna,7907029
Germany,2021-07-17,Oxford/AstraZeneca,12273611
Germany,2021-07-17,Pfizer/BioNTech,63841756
Germany,2021-07-18,Johnson&Johnson,2257772
Germany,2021-07-18,Moderna,7948595
Germany,2021-07-18,Oxford/AstraZeneca,12285067
Germany,2021-07-18,Pfizer/BioNTech,63977440
Germany,2021-07-19,Johnson&Johnson,2272012
Germany,2021-07-19,Moderna,7999124
Germany,2021-07-19,Oxford/AstraZeneca,12304850
Germany,2021-07-19,Pfizer/BioNTech,64273686
Germany,2021-07-20,Johnson&Johnson,2286327
Germany,2021-07-20,Moderna,8047530
Germany,2021-07-20,Oxford/AstraZeneca,12326780
Germany,2021-07-20,Pfizer/BioNTech,64794671
Germany,2021-07-21,Johnson&Johnson,2300208
Germany,2021-07-21,Moderna,8093588
Germany,2021-07-21,Oxford/AstraZeneca,12349566
Germany,2021-07-21,Pfizer/BioNTech,65465895
Germany,2021-07-22,Johnson&Johnson,2313786
Germany,2021-07-22,Moderna,8137027
Germany,2021-07-22,Oxford/AstraZeneca,12368411
Germany,2021-07-22,Pfizer/BioNTech,66010256
Germany,2021-07-23,Johnson&Johnson,2331968
Germany,2021-07-23,Moderna,8179319
Germany,2021-07-23,Oxford/AstraZeneca,12386963
Germany,2021-07-23,Pfizer/BioNTech,66499589
Germany,2021-07-24,Johnson&Johnson,2343810
Germany,2021-07-24,Moderna,8216785
Germany,2021-07-24,Oxford/AstraZeneca,12394705
Germany,2021-07-24,Pfizer/BioNTech,66653046
